name,name2,state,vote,party,state2,vote2,party2,cross_party,storm,sharevote
Claire McCaskill,Jeanne Shaheen,MO,1,Democrat,NH,1,Democrat,1,0,1
Claire McCaskill,Jeff Merkley,MO,1,Democrat,OR,1,Democrat,1,0,1
Claire McCaskill,Jerry Moran,MO,1,Democrat,KS,1,Republican,0,0,1
Claire McCaskill,Joe Donnelly,MO,1,Democrat,IN,1,Democrat,1,0,1
Claire McCaskill,Joe Manchin,MO,1,Democrat,WV,1,Democrat,1,0,1
Claire McCaskill,John “Jay” Rockefeller,MO,1,Democrat,WV,1,Democrat,1,0,1
Claire McCaskill,John “Johnny” Isakson,MO,1,Democrat,GA,1,Republican,0,0,1
Claire McCaskill,John Barrasso,MO,1,Democrat,WY,1,Republican,0,0,1
Claire McCaskill,John Boozman,MO,1,Democrat,AR,1,Republican,0,0,1
Claire McCaskill,John F. “Jack” Reed,MO,1,Democrat,RI,1,Democrat,1,0,1
Claire McCaskill,John Hoeven,MO,1,Democrat,ND,1,Republican,0,0,1
Claire McCaskill,John Thune,MO,1,Democrat,SD,1,Republican,0,0,1
Claire McCaskill,John Walsh,MO,1,Democrat,MT,1,Democrat,1,0,1
Claire McCaskill,Jon Tester,MO,1,Democrat,MT,1,Democrat,1,0,1
Claire McCaskill,Kay Hagan,MO,1,Democrat,NC,1,Democrat,1,0,1
Claire McCaskill,Kelly Ayotte,MO,1,Democrat,NH,1,Republican,0,0,1
Claire McCaskill,Kirsten Gillibrand,MO,1,Democrat,NY,1,Democrat,1,0,1
Claire McCaskill,Lindsey Graham,MO,1,Democrat,SC,1,Republican,0,0,1
Claire McCaskill,Lisa Murkowski,MO,1,Democrat,AK,1,Republican,0,0,1
Claire McCaskill,Maria Cantwell,MO,1,Democrat,WA,1,Democrat,1,0,1
Claire McCaskill,Mark Begich,MO,1,Democrat,AK,1,Democrat,1,0,1
Claire McCaskill,Mark Kirk,MO,1,Democrat,IL,1,Republican,0,0,1
Claire McCaskill,Mark Pryor,MO,1,Democrat,AR,1,Democrat,1,0,1
Claire McCaskill,Mark Udall,MO,1,Democrat,CO,1,Democrat,1,0,1
Claire McCaskill,Mark Warner,MO,1,Democrat,VA,1,Democrat,1,0,1
Claire McCaskill,Martin Heinrich,MO,1,Democrat,NM,1,Democrat,1,0,1
Claire McCaskill,Mary Landrieu,MO,1,Democrat,LA,1,Democrat,1,0,1
Claire McCaskill,Mazie Hirono,MO,1,Democrat,HI,1,Democrat,1,0,1
Claire McCaskill,Michael Bennet,MO,1,Democrat,CO,1,Democrat,1,0,1
Claire McCaskill,Michael Enzi,MO,1,Democrat,WY,1,Republican,0,0,1
Claire McCaskill,Mike Johanns,MO,1,Democrat,NE,1,Republican,0,0,1
Claire McCaskill,Mitch McConnell,MO,1,Democrat,KY,1,Republican,0,0,1
Claire McCaskill,Patrick Leahy,MO,1,Democrat,VT,1,Democrat,1,0,1
Claire McCaskill,Patty Murray,MO,1,Democrat,WA,1,Democrat,1,0,1
Claire McCaskill,Richard Blumenthal,MO,1,Democrat,CT,1,Democrat,1,0,1
Claire McCaskill,Richard Durbin,MO,1,Democrat,IL,1,Democrat,1,0,1
Claire McCaskill,Robert “Bob” Casey,MO,1,Democrat,PA,1,Democrat,1,0,1
Claire McCaskill,Robert “Bob” Menendez,MO,1,Democrat,NJ,1,Democrat,1,0,1
Claire McCaskill,Roger Wicker,MO,1,Democrat,MS,1,Republican,0,0,1
Claire McCaskill,Ron Wyden,MO,1,Democrat,OR,1,Democrat,1,0,1
Claire McCaskill,Roy Blunt,MO,1,Democrat,MO,1,Republican,0,0,1
Claire McCaskill,Saxby Chambliss,MO,1,Democrat,GA,1,Republican,0,0,1
Claire McCaskill,Sheldon Whitehouse,MO,1,Democrat,RI,1,Democrat,1,0,1
Claire McCaskill,Sherrod Brown,MO,1,Democrat,OH,1,Democrat,1,0,1
Claire McCaskill,Susan Collins,MO,1,Democrat,ME,1,Republican,0,0,1
Claire McCaskill,Tammy Baldwin,MO,1,Democrat,WI,1,Democrat,1,0,1
Claire McCaskill,Thad Cochran,MO,1,Democrat,MS,1,Republican,0,0,1
Claire McCaskill,Thomas “Tom” Harkin,MO,1,Democrat,IA,1,Democrat,1,0,1
Claire McCaskill,Thomas Carper,MO,1,Democrat,DE,1,Democrat,1,0,1
Claire McCaskill,Tim Johnson,MO,1,Democrat,SD,1,Democrat,1,0,1
Claire McCaskill,Timothy “Tim” Kaine,MO,1,Democrat,VA,1,Democrat,1,0,1
Claire McCaskill,Tom Udall,MO,1,Democrat,NM,1,Democrat,1,0,1
Cory Booker,Alan “Al” Franken,NJ,1,Democrat,MN,1,Democrat,1,0,1
Cory Booker,Amy Klobuchar,NJ,1,Democrat,MN,1,Democrat,1,0,1
Cory Booker,Angus King,NJ,1,Democrat,ME,1,Independent,0,0,1
Cory Booker,Barbara Boxer,NJ,1,Democrat,CA,1,Democrat,1,0,1
Cory Booker,Barbara Mikulski,NJ,1,Democrat,MD,1,Democrat,1,1,1
Cory Booker,Benjamin Cardin,NJ,1,Democrat,MD,1,Democrat,1,1,1
Cory Booker,Bernard “Bernie” Sanders,NJ,1,Democrat,VT,1,Independent,0,0,1
Cory Booker,Bill Nelson,NJ,1,Democrat,FL,1,Democrat,1,0,1
Cory Booker,Bob Corker,NJ,1,Democrat,TN,1,Republican,0,0,1
Cory Booker,Carl Levin,NJ,1,Democrat,MI,1,Democrat,1,0,1
Cory Booker,Charles “Chuck” Grassley,NJ,1,Democrat,IA,1,Republican,0,0,1
Cory Booker,Charles “Chuck” Schumer,NJ,1,Democrat,NY,1,Democrat,1,1,1
Cory Booker,Christopher Coons,NJ,1,Democrat,DE,1,Democrat,1,1,1
Cory Booker,Christopher Murphy,NJ,1,Democrat,CT,1,Democrat,1,1,1
Cory Booker,Claire McCaskill,NJ,1,Democrat,MO,1,Democrat,1,0,1
Cory Booker,Daniel Coats,NJ,1,Democrat,IN,1,Republican,0,0,1
Cory Booker,David Vitter,NJ,1,Democrat,LA,1,Republican,0,0,1
Cory Booker,Dean Heller,NJ,1,Democrat,NV,1,Republican,0,0,1
Cory Booker,Deb Fischer,NJ,1,Democrat,NE,1,Republican,0,0,1
Cory Booker,Debbie Stabenow,NJ,1,Democrat,MI,1,Democrat,1,0,1
Cory Booker,Dianne Feinstein,NJ,1,Democrat,CA,1,Democrat,1,0,1
Cory Booker,Edward “Ed” Markey,NJ,1,Democrat,MA,1,Democrat,1,1,1
Cory Booker,Elizabeth Warren,NJ,1,Democrat,MA,1,Democrat,1,1,1
Cory Booker,Harry Reid,NJ,1,Democrat,NV,1,Democrat,1,0,1
Cory Booker,Heidi Heitkamp,NJ,1,Democrat,ND,1,Democrat,1,0,1
Cory Booker,James “Jim” Inhofe,NJ,1,Democrat,OK,1,Republican,0,0,1
Cory Booker,Jeanne Shaheen,NJ,1,Democrat,NH,1,Democrat,1,1,1
Cory Booker,Jeff Merkley,NJ,1,Democrat,OR,1,Democrat,1,0,1
Cory Booker,Jerry Moran,NJ,1,Democrat,KS,1,Republican,0,0,1
Cory Booker,Joe Donnelly,NJ,1,Democrat,IN,1,Democrat,1,0,1
Cory Booker,Joe Manchin,NJ,1,Democrat,WV,1,Democrat,1,1,1
Cory Booker,John “Jay” Rockefeller,NJ,1,Democrat,WV,1,Democrat,1,1,1
Cory Booker,John “Johnny” Isakson,NJ,1,Democrat,GA,1,Republican,0,0,1
Cory Booker,John Barrasso,NJ,1,Democrat,WY,1,Republican,0,0,1
Cory Booker,John Boozman,NJ,1,Democrat,AR,1,Republican,0,0,1
Cory Booker,John F. “Jack” Reed,NJ,1,Democrat,RI,1,Democrat,1,1,1
Cory Booker,John Hoeven,NJ,1,Democrat,ND,1,Republican,0,0,1
Cory Booker,John Thune,NJ,1,Democrat,SD,1,Republican,0,0,1
Cory Booker,John Walsh,NJ,1,Democrat,MT,1,Democrat,1,0,1
Cory Booker,Jon Tester,NJ,1,Democrat,MT,1,Democrat,1,0,1
Cory Booker,Kay Hagan,NJ,1,Democrat,NC,1,Democrat,1,0,1
Cory Booker,Kelly Ayotte,NJ,1,Democrat,NH,1,Republican,0,1,1
Cory Booker,Kirsten Gillibrand,NJ,1,Democrat,NY,1,Democrat,1,1,1
Cory Booker,Lindsey Graham,NJ,1,Democrat,SC,1,Republican,0,0,1
Cory Booker,Lisa Murkowski,NJ,1,Democrat,AK,1,Republican,0,0,1
Cory Booker,Maria Cantwell,NJ,1,Democrat,WA,1,Democrat,1,1,1
Cory Booker,Mark Begich,NJ,1,Democrat,AK,1,Democrat,1,0,1
Cory Booker,Mark Kirk,NJ,1,Democrat,IL,1,Republican,0,0,1
Cory Booker,Mark Pryor,NJ,1,Democrat,AR,1,Democrat,1,0,1
Cory Booker,Mark Udall,NJ,1,Democrat,CO,1,Democrat,1,0,1
Cory Booker,Mark Warner,NJ,1,Democrat,VA,1,Democrat,1,0,1
Cory Booker,Martin Heinrich,NJ,1,Democrat,NM,1,Democrat,1,0,1
Cory Booker,Mary Landrieu,NJ,1,Democrat,LA,1,Democrat,1,0,1
Cory Booker,Mazie Hirono,NJ,1,Democrat,HI,1,Democrat,1,0,1
Cory Booker,Michael Bennet,NJ,1,Democrat,CO,1,Democrat,1,0,1
Cory Booker,Michael Enzi,NJ,1,Democrat,WY,1,Republican,0,0,1
Cory Booker,Mike Johanns,NJ,1,Democrat,NE,1,Republican,0,0,1
Cory Booker,Mitch McConnell,NJ,1,Democrat,KY,1,Republican,0,0,1
Cory Booker,Patrick Leahy,NJ,1,Democrat,VT,1,Democrat,1,0,1
Cory Booker,Patty Murray,NJ,1,Democrat,WA,1,Democrat,1,1,1
Cory Booker,Richard Blumenthal,NJ,1,Democrat,CT,1,Democrat,1,1,1
Cory Booker,Richard Durbin,NJ,1,Democrat,IL,1,Democrat,1,0,1
Cory Booker,Robert “Bob” Casey,NJ,1,Democrat,PA,1,Democrat,1,1,1
Cory Booker,Robert “Bob” Menendez,NJ,1,Democrat,NJ,1,Democrat,1,1,1
Cory Booker,Roger Wicker,NJ,1,Democrat,MS,1,Republican,0,0,1
Cory Booker,Ron Wyden,NJ,1,Democrat,OR,1,Democrat,1,0,1
Cory Booker,Roy Blunt,NJ,1,Democrat,MO,1,Republican,0,0,1
Cory Booker,Saxby Chambliss,NJ,1,Democrat,GA,1,Republican,0,0,1
Cory Booker,Sheldon Whitehouse,NJ,1,Democrat,RI,1,Democrat,1,1,1
Cory Booker,Sherrod Brown,NJ,1,Democrat,OH,1,Democrat,1,0,1
Cory Booker,Susan Collins,NJ,1,Democrat,ME,1,Republican,0,0,1
Cory Booker,Tammy Baldwin,NJ,1,Democrat,WI,1,Democrat,1,0,1
Cory Booker,Thad Cochran,NJ,1,Democrat,MS,1,Republican,0,0,1
Cory Booker,Thomas “Tom” Harkin,NJ,1,Democrat,IA,1,Democrat,1,0,1
Cory Booker,Thomas Carper,NJ,1,Democrat,DE,1,Democrat,1,1,1
Cory Booker,Tim Johnson,NJ,1,Democrat,SD,1,Democrat,1,0,1
Cory Booker,Timothy “Tim” Kaine,NJ,1,Democrat,VA,1,Democrat,1,0,1
Cory Booker,Tom Udall,NJ,1,Democrat,NM,1,Democrat,1,0,1
Daniel Coats,Alan “Al” Franken,IN,1,Republican,MN,1,Democrat,0,0,1
Daniel Coats,Amy Klobuchar,IN,1,Republican,MN,1,Democrat,0,0,1
Daniel Coats,Angus King,IN,1,Republican,ME,1,Independent,0,0,1
Daniel Coats,Barbara Boxer,IN,1,Republican,CA,1,Democrat,0,0,1
Daniel Coats,Barbara Mikulski,IN,1,Republican,MD,1,Democrat,0,0,1
Daniel Coats,Benjamin Cardin,IN,1,Republican,MD,1,Democrat,0,0,1
Daniel Coats,Bernard “Bernie” Sanders,IN,1,Republican,VT,1,Independent,0,0,1
Daniel Coats,Bill Nelson,IN,1,Republican,FL,1,Democrat,0,0,1
Daniel Coats,Bob Corker,IN,1,Republican,TN,1,Republican,1,0,1
Daniel Coats,Carl Levin,IN,1,Republican,MI,1,Democrat,0,0,1
Daniel Coats,Charles “Chuck” Grassley,IN,1,Republican,IA,1,Republican,1,0,1
Daniel Coats,Charles “Chuck” Schumer,IN,1,Republican,NY,1,Democrat,0,0,1
Daniel Coats,Christopher Coons,IN,1,Republican,DE,1,Democrat,0,0,1
Daniel Coats,Christopher Murphy,IN,1,Republican,CT,1,Democrat,0,0,1
Daniel Coats,Claire McCaskill,IN,1,Republican,MO,1,Democrat,0,0,1
Daniel Coats,Cory Booker,IN,1,Republican,NJ,1,Democrat,0,0,1
Daniel Coats,David Vitter,IN,1,Republican,LA,1,Republican,1,0,1
Daniel Coats,Dean Heller,IN,1,Republican,NV,1,Republican,1,0,1
Daniel Coats,Deb Fischer,IN,1,Republican,NE,1,Republican,1,0,1
Daniel Coats,Debbie Stabenow,IN,1,Republican,MI,1,Democrat,0,0,1
Daniel Coats,Dianne Feinstein,IN,1,Republican,CA,1,Democrat,0,0,1
Daniel Coats,Edward “Ed” Markey,IN,1,Republican,MA,1,Democrat,0,0,1
Daniel Coats,Elizabeth Warren,IN,1,Republican,MA,1,Democrat,0,0,1
Daniel Coats,Harry Reid,IN,1,Republican,NV,1,Democrat,0,0,1
Daniel Coats,Heidi Heitkamp,IN,1,Republican,ND,1,Democrat,0,0,1
Daniel Coats,James “Jim” Inhofe,IN,1,Republican,OK,1,Republican,1,0,1
Daniel Coats,Jeanne Shaheen,IN,1,Republican,NH,1,Democrat,0,0,1
Daniel Coats,Jeff Merkley,IN,1,Republican,OR,1,Democrat,0,0,1
Daniel Coats,Jerry Moran,IN,1,Republican,KS,1,Republican,1,0,1
Daniel Coats,Joe Donnelly,IN,1,Republican,IN,1,Democrat,0,0,1
Daniel Coats,Joe Manchin,IN,1,Republican,WV,1,Democrat,0,0,1
Daniel Coats,John “Jay” Rockefeller,IN,1,Republican,WV,1,Democrat,0,0,1
Daniel Coats,John “Johnny” Isakson,IN,1,Republican,GA,1,Republican,1,0,1
Daniel Coats,John Barrasso,IN,1,Republican,WY,1,Republican,1,0,1
Daniel Coats,John Boozman,IN,1,Republican,AR,1,Republican,1,0,1
Daniel Coats,John F. “Jack” Reed,IN,1,Republican,RI,1,Democrat,0,0,1
Daniel Coats,John Hoeven,IN,1,Republican,ND,1,Republican,1,0,1
Daniel Coats,John Thune,IN,1,Republican,SD,1,Republican,1,0,1
Daniel Coats,John Walsh,IN,1,Republican,MT,1,Democrat,0,0,1
Daniel Coats,Jon Tester,IN,1,Republican,MT,1,Democrat,0,0,1
Daniel Coats,Kay Hagan,IN,1,Republican,NC,1,Democrat,0,0,1
Daniel Coats,Kelly Ayotte,IN,1,Republican,NH,1,Republican,1,0,1
Daniel Coats,Kirsten Gillibrand,IN,1,Republican,NY,1,Democrat,0,0,1
Daniel Coats,Lindsey Graham,IN,1,Republican,SC,1,Republican,1,0,1
Daniel Coats,Lisa Murkowski,IN,1,Republican,AK,1,Republican,1,0,1
Daniel Coats,Maria Cantwell,IN,1,Republican,WA,1,Democrat,0,0,1
Daniel Coats,Mark Begich,IN,1,Republican,AK,1,Democrat,0,0,1
Daniel Coats,Mark Kirk,IN,1,Republican,IL,1,Republican,1,0,1
Daniel Coats,Mark Pryor,IN,1,Republican,AR,1,Democrat,0,0,1
Daniel Coats,Mark Udall,IN,1,Republican,CO,1,Democrat,0,0,1
Daniel Coats,Mark Warner,IN,1,Republican,VA,1,Democrat,0,0,1
Daniel Coats,Martin Heinrich,IN,1,Republican,NM,1,Democrat,0,0,1
Daniel Coats,Mary Landrieu,IN,1,Republican,LA,1,Democrat,0,0,1
Daniel Coats,Mazie Hirono,IN,1,Republican,HI,1,Democrat,0,0,1
Daniel Coats,Michael Bennet,IN,1,Republican,CO,1,Democrat,0,0,1
Daniel Coats,Michael Enzi,IN,1,Republican,WY,1,Republican,1,0,1
Daniel Coats,Mike Johanns,IN,1,Republican,NE,1,Republican,1,0,1
Daniel Coats,Mitch McConnell,IN,1,Republican,KY,1,Republican,1,0,1
Daniel Coats,Patrick Leahy,IN,1,Republican,VT,1,Democrat,0,0,1
Daniel Coats,Patty Murray,IN,1,Republican,WA,1,Democrat,0,0,1
Daniel Coats,Richard Blumenthal,IN,1,Republican,CT,1,Democrat,0,0,1
Daniel Coats,Richard Durbin,IN,1,Republican,IL,1,Democrat,0,0,1
Daniel Coats,Robert “Bob” Casey,IN,1,Republican,PA,1,Democrat,0,0,1
Daniel Coats,Robert “Bob” Menendez,IN,1,Republican,NJ,1,Democrat,0,0,1
Daniel Coats,Roger Wicker,IN,1,Republican,MS,1,Republican,1,0,1
Daniel Coats,Ron Wyden,IN,1,Republican,OR,1,Democrat,0,0,1
Daniel Coats,Roy Blunt,IN,1,Republican,MO,1,Republican,1,0,1
Daniel Coats,Saxby Chambliss,IN,1,Republican,GA,1,Republican,1,0,1
Daniel Coats,Sheldon Whitehouse,IN,1,Republican,RI,1,Democrat,0,0,1
Daniel Coats,Sherrod Brown,IN,1,Republican,OH,1,Democrat,0,0,1
Daniel Coats,Susan Collins,IN,1,Republican,ME,1,Republican,1,0,1
Daniel Coats,Tammy Baldwin,IN,1,Republican,WI,1,Democrat,0,0,1
Daniel Coats,Thad Cochran,IN,1,Republican,MS,1,Republican,1,0,1
Daniel Coats,Thomas “Tom” Harkin,IN,1,Republican,IA,1,Democrat,0,0,1
Daniel Coats,Thomas Carper,IN,1,Republican,DE,1,Democrat,0,0,1
Daniel Coats,Tim Johnson,IN,1,Republican,SD,1,Democrat,0,0,1
Daniel Coats,Timothy “Tim” Kaine,IN,1,Republican,VA,1,Democrat,0,0,1
Daniel Coats,Tom Udall,IN,1,Republican,NM,1,Democrat,0,0,1
David Vitter,Alan “Al” Franken,LA,1,Republican,MN,1,Democrat,0,0,1
David Vitter,Amy Klobuchar,LA,1,Republican,MN,1,Democrat,0,0,1
David Vitter,Angus King,LA,1,Republican,ME,1,Independent,0,0,1
David Vitter,Barbara Boxer,LA,1,Republican,CA,1,Democrat,0,0,1
David Vitter,Barbara Mikulski,LA,1,Republican,MD,1,Democrat,0,0,1
David Vitter,Benjamin Cardin,LA,1,Republican,MD,1,Democrat,0,0,1
David Vitter,Bernard “Bernie” Sanders,LA,1,Republican,VT,1,Independent,0,0,1
David Vitter,Bill Nelson,LA,1,Republican,FL,1,Democrat,0,0,1
David Vitter,Bob Corker,LA,1,Republican,TN,1,Republican,1,0,1
David Vitter,Carl Levin,LA,1,Republican,MI,1,Democrat,0,0,1
David Vitter,Charles “Chuck” Grassley,LA,1,Republican,IA,1,Republican,1,0,1
David Vitter,Charles “Chuck” Schumer,LA,1,Republican,NY,1,Democrat,0,0,1
David Vitter,Christopher Coons,LA,1,Republican,DE,1,Democrat,0,0,1
David Vitter,Christopher Murphy,LA,1,Republican,CT,1,Democrat,0,0,1
David Vitter,Claire McCaskill,LA,1,Republican,MO,1,Democrat,0,0,1
David Vitter,Cory Booker,LA,1,Republican,NJ,1,Democrat,0,0,1
David Vitter,Daniel Coats,LA,1,Republican,IN,1,Republican,1,0,1
David Vitter,Dean Heller,LA,1,Republican,NV,1,Republican,1,0,1
David Vitter,Deb Fischer,LA,1,Republican,NE,1,Republican,1,0,1
David Vitter,Debbie Stabenow,LA,1,Republican,MI,1,Democrat,0,0,1
David Vitter,Dianne Feinstein,LA,1,Republican,CA,1,Democrat,0,0,1
David Vitter,Edward “Ed” Markey,LA,1,Republican,MA,1,Democrat,0,0,1
David Vitter,Elizabeth Warren,LA,1,Republican,MA,1,Democrat,0,0,1
David Vitter,Harry Reid,LA,1,Republican,NV,1,Democrat,0,0,1
David Vitter,Heidi Heitkamp,LA,1,Republican,ND,1,Democrat,0,0,1
David Vitter,James “Jim” Inhofe,LA,1,Republican,OK,1,Republican,1,0,1
David Vitter,Jeanne Shaheen,LA,1,Republican,NH,1,Democrat,0,0,1
David Vitter,Jeff Merkley,LA,1,Republican,OR,1,Democrat,0,0,1
David Vitter,Jerry Moran,LA,1,Republican,KS,1,Republican,1,0,1
David Vitter,Joe Donnelly,LA,1,Republican,IN,1,Democrat,0,0,1
David Vitter,Joe Manchin,LA,1,Republican,WV,1,Democrat,0,0,1
David Vitter,John “Jay” Rockefeller,LA,1,Republican,WV,1,Democrat,0,0,1
David Vitter,John “Johnny” Isakson,LA,1,Republican,GA,1,Republican,1,0,1
David Vitter,John Barrasso,LA,1,Republican,WY,1,Republican,1,0,1
David Vitter,John Boozman,LA,1,Republican,AR,1,Republican,1,0,1
David Vitter,John F. “Jack” Reed,LA,1,Republican,RI,1,Democrat,0,0,1
David Vitter,John Hoeven,LA,1,Republican,ND,1,Republican,1,0,1
David Vitter,John Thune,LA,1,Republican,SD,1,Republican,1,0,1
David Vitter,John Walsh,LA,1,Republican,MT,1,Democrat,0,0,1
David Vitter,Jon Tester,LA,1,Republican,MT,1,Democrat,0,0,1
David Vitter,Kay Hagan,LA,1,Republican,NC,1,Democrat,0,0,1
David Vitter,Kelly Ayotte,LA,1,Republican,NH,1,Republican,1,0,1
David Vitter,Kirsten Gillibrand,LA,1,Republican,NY,1,Democrat,0,0,1
David Vitter,Lindsey Graham,LA,1,Republican,SC,1,Republican,1,0,1
David Vitter,Lisa Murkowski,LA,1,Republican,AK,1,Republican,1,0,1
David Vitter,Maria Cantwell,LA,1,Republican,WA,1,Democrat,0,0,1
David Vitter,Mark Begich,LA,1,Republican,AK,1,Democrat,0,0,1
David Vitter,Mark Kirk,LA,1,Republican,IL,1,Republican,1,0,1
David Vitter,Mark Pryor,LA,1,Republican,AR,1,Democrat,0,0,1
David Vitter,Mark Udall,LA,1,Republican,CO,1,Democrat,0,0,1
David Vitter,Mark Warner,LA,1,Republican,VA,1,Democrat,0,0,1
David Vitter,Martin Heinrich,LA,1,Republican,NM,1,Democrat,0,0,1
David Vitter,Mary Landrieu,LA,1,Republican,LA,1,Democrat,0,0,1
David Vitter,Mazie Hirono,LA,1,Republican,HI,1,Democrat,0,0,1
David Vitter,Michael Bennet,LA,1,Republican,CO,1,Democrat,0,0,1
David Vitter,Michael Enzi,LA,1,Republican,WY,1,Republican,1,0,1
David Vitter,Mike Johanns,LA,1,Republican,NE,1,Republican,1,0,1
David Vitter,Mitch McConnell,LA,1,Republican,KY,1,Republican,1,0,1
David Vitter,Patrick Leahy,LA,1,Republican,VT,1,Democrat,0,0,1
David Vitter,Patty Murray,LA,1,Republican,WA,1,Democrat,0,0,1
David Vitter,Richard Blumenthal,LA,1,Republican,CT,1,Democrat,0,0,1
David Vitter,Richard Durbin,LA,1,Republican,IL,1,Democrat,0,0,1
David Vitter,Robert “Bob” Casey,LA,1,Republican,PA,1,Democrat,0,0,1
David Vitter,Robert “Bob” Menendez,LA,1,Republican,NJ,1,Democrat,0,0,1
David Vitter,Roger Wicker,LA,1,Republican,MS,1,Republican,1,0,1
David Vitter,Ron Wyden,LA,1,Republican,OR,1,Democrat,0,0,1
David Vitter,Roy Blunt,LA,1,Republican,MO,1,Republican,1,0,1
David Vitter,Saxby Chambliss,LA,1,Republican,GA,1,Republican,1,0,1
David Vitter,Sheldon Whitehouse,LA,1,Republican,RI,1,Democrat,0,0,1
David Vitter,Sherrod Brown,LA,1,Republican,OH,1,Democrat,0,0,1
David Vitter,Susan Collins,LA,1,Republican,ME,1,Republican,1,0,1
David Vitter,Tammy Baldwin,LA,1,Republican,WI,1,Democrat,0,0,1
David Vitter,Thad Cochran,LA,1,Republican,MS,1,Republican,1,0,1
David Vitter,Thomas “Tom” Harkin,LA,1,Republican,IA,1,Democrat,0,0,1
David Vitter,Thomas Carper,LA,1,Republican,DE,1,Democrat,0,0,1
David Vitter,Tim Johnson,LA,1,Republican,SD,1,Democrat,0,0,1
David Vitter,Timothy “Tim” Kaine,LA,1,Republican,VA,1,Democrat,0,0,1
David Vitter,Tom Udall,LA,1,Republican,NM,1,Democrat,0,0,1
Dean Heller,Alan “Al” Franken,NV,1,Republican,MN,1,Democrat,0,0,1
Dean Heller,Amy Klobuchar,NV,1,Republican,MN,1,Democrat,0,0,1
Dean Heller,Angus King,NV,1,Republican,ME,1,Independent,0,0,1
Dean Heller,Barbara Boxer,NV,1,Republican,CA,1,Democrat,0,0,1
Dean Heller,Barbara Mikulski,NV,1,Republican,MD,1,Democrat,0,0,1
Dean Heller,Benjamin Cardin,NV,1,Republican,MD,1,Democrat,0,0,1
Dean Heller,Bernard “Bernie” Sanders,NV,1,Republican,VT,1,Independent,0,0,1
Dean Heller,Bill Nelson,NV,1,Republican,FL,1,Democrat,0,0,1
Dean Heller,Bob Corker,NV,1,Republican,TN,1,Republican,1,0,1
Dean Heller,Carl Levin,NV,1,Republican,MI,1,Democrat,0,0,1
Dean Heller,Charles “Chuck” Grassley,NV,1,Republican,IA,1,Republican,1,0,1
Dean Heller,Charles “Chuck” Schumer,NV,1,Republican,NY,1,Democrat,0,0,1
Dean Heller,Christopher Coons,NV,1,Republican,DE,1,Democrat,0,0,1
Dean Heller,Christopher Murphy,NV,1,Republican,CT,1,Democrat,0,0,1
Dean Heller,Claire McCaskill,NV,1,Republican,MO,1,Democrat,0,0,1
Dean Heller,Cory Booker,NV,1,Republican,NJ,1,Democrat,0,0,1
Dean Heller,Daniel Coats,NV,1,Republican,IN,1,Republican,1,0,1
Dean Heller,David Vitter,NV,1,Republican,LA,1,Republican,1,0,1
Dean Heller,Deb Fischer,NV,1,Republican,NE,1,Republican,1,0,1
Dean Heller,Debbie Stabenow,NV,1,Republican,MI,1,Democrat,0,0,1
Dean Heller,Dianne Feinstein,NV,1,Republican,CA,1,Democrat,0,0,1
Dean Heller,Edward “Ed” Markey,NV,1,Republican,MA,1,Democrat,0,0,1
Dean Heller,Elizabeth Warren,NV,1,Republican,MA,1,Democrat,0,0,1
Dean Heller,Harry Reid,NV,1,Republican,NV,1,Democrat,0,0,1
Dean Heller,Heidi Heitkamp,NV,1,Republican,ND,1,Democrat,0,0,1
Dean Heller,James “Jim” Inhofe,NV,1,Republican,OK,1,Republican,1,0,1
Dean Heller,Jeanne Shaheen,NV,1,Republican,NH,1,Democrat,0,0,1
Dean Heller,Jeff Merkley,NV,1,Republican,OR,1,Democrat,0,0,1
Dean Heller,Jerry Moran,NV,1,Republican,KS,1,Republican,1,0,1
Dean Heller,Joe Donnelly,NV,1,Republican,IN,1,Democrat,0,0,1
Dean Heller,Joe Manchin,NV,1,Republican,WV,1,Democrat,0,0,1
Dean Heller,John “Jay” Rockefeller,NV,1,Republican,WV,1,Democrat,0,0,1
Dean Heller,John “Johnny” Isakson,NV,1,Republican,GA,1,Republican,1,0,1
Dean Heller,John Barrasso,NV,1,Republican,WY,1,Republican,1,0,1
Dean Heller,John Boozman,NV,1,Republican,AR,1,Republican,1,0,1
Dean Heller,John F. “Jack” Reed,NV,1,Republican,RI,1,Democrat,0,0,1
Dean Heller,John Hoeven,NV,1,Republican,ND,1,Republican,1,0,1
Dean Heller,John Thune,NV,1,Republican,SD,1,Republican,1,0,1
Dean Heller,John Walsh,NV,1,Republican,MT,1,Democrat,0,0,1
Dean Heller,Jon Tester,NV,1,Republican,MT,1,Democrat,0,0,1
Dean Heller,Kay Hagan,NV,1,Republican,NC,1,Democrat,0,0,1
Dean Heller,Kelly Ayotte,NV,1,Republican,NH,1,Republican,1,0,1
Dean Heller,Kirsten Gillibrand,NV,1,Republican,NY,1,Democrat,0,0,1
Dean Heller,Lindsey Graham,NV,1,Republican,SC,1,Republican,1,0,1
Dean Heller,Lisa Murkowski,NV,1,Republican,AK,1,Republican,1,0,1
Dean Heller,Maria Cantwell,NV,1,Republican,WA,1,Democrat,0,0,1
Dean Heller,Mark Begich,NV,1,Republican,AK,1,Democrat,0,0,1
Dean Heller,Mark Kirk,NV,1,Republican,IL,1,Republican,1,0,1
